Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Expensive_Neighborhood,HomeQuality,YearsSinceLastRemodel,House_SF,Total_Baths
483,2500,7,8,1915,2005,0.0,611,910,0,1826,4,1,7,1,1915.0,1,164,0,0,0,0,0,0,0,6,2009,11.951186847493476,0,0,1,0,1,0,0,0,0.0,15,4,2125,2.8
484,4500,6,5,1998,1998,116.0,319,1216,0,1216,2,1,5,0,1998.0,2,402,0,125,0,0,0,0,0,5,2006,12.00762780434872,0,0,0,1,0,0,0,1,0.0,11,8,2113,3.0
485,7758,5,7,1962,2001,0.0,411,999,0,999,3,1,6,0,1963.0,1,264,0,132,0,0,0,0,0,3,2007,11.794345471549745,0,0,0,1,0,0,1,0,0.0,12,6,1587,2.0
486,9600,5,7,1950,2007,0.0,506,1113,0,1113,3,1,5,1,1950.0,1,264,0,80,120,0,0,0,0,7,2009,11.898194668458823,0,0,1,0,0,0,1,0,0.0,12,2,1720,1.0
487,10289,5,7,1965,1965,168.0,237,1073,0,1073,3,1,6,0,1965.0,2,515,0,0,0,0,0,0,0,6,2007,11.957617696467539,0,0,0,1,0,0,0,1,0.0,12,42,1909,2.8
488,12243,5,6,1971,1971,0.0,486,1484,0,1484,3,1,7,1,1971.0,2,487,224,0,0,0,180,0,0,2,2007,12.07254696717504,0,0,0,1,0,0,0,1,0.0,11,36,2482,2.0
489,10800,5,4,1900,1970,0.0,290,954,0,2414,3,2,10,1,1970.0,2,520,142,0,0,0,0,0,0,5,2006,11.982935344196433,0,0,0,1,0,0,0,1,0.0,9,36,3078,2.0
490,1526,4,8,1970,2002,0.0,115,630,0,630,1,1,3,0,1970.0,1,286,0,0,0,0,0,0,0,5,2009,11.362114203075018,0,0,0,1,0,0,1,0,0.0,12,7,1145,2.0
491,2665,5,6,1976,1976,0.0,264,264,0,1304,3,1,4,1,1976.0,1,336,141,24,0,0,0,0,0,6,2008,11.652696102959753,0,0,0,1,0,0,0,1,0.0,11,32,1304,1.8
492,9490,6,7,1941,1950,0.0,238,806,0,1578,3,1,5,2,1941.0,1,240,0,0,32,0,0,0,0,8,2006,11.798111925972618,0,0,0,1,0,1,0,0,0.0,13,56,2146,2.0
493,15578,6,5,2006,2006,0.0,728,728,0,1456,3,1,8,0,2006.0,2,429,0,0,0,0,0,0,0,5,2006,12.059809113551397,0,0,1,0,0,0,0,1,0.0,11,0,1456,2.8
494,7931,5,6,1960,1960,0.0,363,1269,0,1269,3,1,6,1,1964.0,1,308,0,0,0,0,0,0,0,6,2008,11.951186847493476,0,0,0,1,0,0,0,1,0.0,11,48,2175,1.8
495,5784,5,8,1938,1996,0.0,190,190,0,886,2,1,4,0,1938.0,1,273,144,20,80,0,0,0,0,12,2009,11.421917019425596,0,0,0,1,0,0,0,1,0.0,13,13,886,1.0
497,12692,8,5,1992,1993,0.0,1969,3200,0,3228,4,1,10,1,1992.0,2,546,264,75,291,0,0,0,0,5,2007,12.971542813248437,0,0,1,0,0,0,1,0,1.0,13,14,4459,4.0
498,9120,7,6,1925,1950,0.0,697,1026,0,1820,4,1,8,0,1925.0,1,240,0,100,0,0,0,0,0,6,2008,12.122696471358964,0,0,0,1,0,0,0,1,0.0,13,58,2149,3.0
499,7800,5,7,1967,2004,89.0,414,864,0,899,3,1,5,0,1967.0,1,288,64,0,0,0,0,0,0,6,2009,11.775297421715827,0,0,0,1,0,0,1,0,0.0,12,5,1349,1.0
500,7535,5,7,1958,1985,0.0,522,912,0,912,2,1,5,0,1958.0,1,297,12,285,0,0,0,0,480,6,2007,11.695255355062795,0,0,0,1,0,0,0,1,0.0,12,22,1302,1.8
501,1890,6,5,1973,1973,285.0,316,672,0,1218,3,1,7,0,1973.0,1,264,144,28,0,0,0,0,0,5,2007,11.635151947212842,0,0,0,1,0,0,0,1,0.0,11,34,1574,1.8
502,9803,7,5,2005,2005,0.0,466,866,0,1768,3,1,7,0,2005.0,2,603,0,108,0,0,0,0,0,2,2008,12.331387247601905,0,0,1,0,0,0,1,0,1.0,12,3,2168,2.8
503,9170,5,7,1965,1965,0.0,420,1214,0,1214,2,1,6,0,1965.0,2,461,0,0,184,0,0,0,400,4,2007,11.849404844423074,0,0,0,1,0,0,0,1,0.0,12,42,2008,2.0
504,15602,7,8,1959,1997,0.0,254,1501,0,1801,1,1,6,2,1959.0,2,484,0,54,0,0,161,0,0,3,2010,12.574185427296195,0,0,0,1,0,0,0,1,1.0,15,13,3048,3.0
505,2308,6,5,1974,1974,0.0,103,855,0,1322,3,1,6,1,1974.0,2,440,260,0,0,0,0,0,0,6,2009,11.898194668458823,0,0,0,1,0,0,0,1,0.0,11,35,2074,3.5999999999999996
506,7596,5,5,1952,1952,360.0,960,960,0,1960,4,2,10,0,1952.0,2,400,0,0,0,0,0,0,0,7,2009,11.732069026983156,0,0,0,1,0,0,0,1,0.0,10,57,1960,2.0
507,9554,8,5,1993,1994,125.0,397,777,0,1911,3,1,8,1,1993.0,2,471,182,81,0,0,0,0,0,9,2006,12.278397958261774,0,0,1,0,0,0,1,0,0.0,13,12,2291,2.8
508,7862,6,5,2009,2009,0.0,1191,1218,0,1218,2,1,4,0,2009.0,2,676,0,102,0,0,0,0,0,9,2009,12.246739428005663,0,0,1,0,0,0,1,0,1.0,11,0,1245,2.0
509,9600,7,9,1928,2005,0.0,548,689,0,1378,3,1,7,1,1928.0,2,360,0,0,116,0,0,0,0,10,2008,11.989165855127435,0,0,0,1,0,0,1,0,0.0,16,3,1519,2.0
510,9600,5,6,1959,1959,132.0,50,1041,0,1041,3,1,6,0,1959.0,1,270,224,88,0,0,0,0,0,7,2009,11.732069026983156,0,0,0,1,0,0,0,1,0.0,11,50,2032,2.0
511,14559,5,7,1951,2000,70.0,178,1008,0,1363,2,1,6,2,1951.0,1,288,324,42,0,0,168,0,2000,6,2009,12.013100572810686,0,0,1,0,0,0,0,1,0.0,12,9,2193,2.0
512,6792,7,5,2005,2006,94.0,1368,1368,0,1368,2,1,6,1,2005.0,2,474,132,35,0,0,0,0,0,3,2006,12.2193145828011,0,0,1,0,0,0,1,0,1.0,12,0,1368,2.0
513,9100,5,5,1958,1958,0.0,169,864,0,864,3,1,5,0,1964.0,2,624,0,0,0,0,0,0,0,7,2006,11.774527900858468,0,0,0,1,0,0,0,1,0.0,10,48,1559,2.0
514,9187,6,5,1983,1983,0.0,748,1084,0,1080,3,1,5,0,1983.0,2,484,120,0,158,0,0,0,0,6,2007,11.80560254159177,0,0,0,1,0,0,0,1,0.0,11,24,1416,1.8
515,10594,5,5,1926,1950,0.0,768,768,0,789,2,1,5,0,1926.0,1,200,0,0,112,0,0,0,0,6,2007,11.477308649967686,0,0,0,1,0,0,0,1,1.0,10,57,789,1.0
516,12220,10,5,2009,2009,305.0,570,2006,0,2020,3,1,9,1,2009.0,3,900,156,54,0,0,0,0,0,9,2009,12.90634935052389,1,0,0,0,1,0,0,0,1.0,15,0,3456,3.8
517,10448,6,6,1972,1972,333.0,689,689,0,2119,3,1,7,1,1972.0,2,583,0,104,0,0,0,0,0,8,2009,11.970356641102999,0,0,0,1,0,0,0,1,0.0,12,37,2119,2.8
518,10208,7,5,1996,1997,921.0,1264,1264,0,2344,3,1,7,1,1996.0,3,889,220,0,0,0,0,0,0,7,2009,12.487488878546145,0,0,1,0,0,0,1,0,1.0,12,12,2344,2.8
519,9531,6,5,1998,1998,0.0,88,794,0,1796,3,1,7,0,1998.0,2,546,0,36,0,0,0,0,0,5,2007,12.259618151783465,0,0,0,1,0,0,0,1,0.0,11,9,2502,3.8
520,10918,7,9,1926,2004,0.0,1276,1276,0,2080,3,1,9,2,1926.0,1,282,0,0,0,0,145,0,0,6,2009,12.36308066783498,0,0,1,0,0,0,1,0,1.0,16,5,2080,1.8
521,10800,4,7,1900,2000,0.0,0,0,0,1294,3,2,7,0,1980.0,0,0,220,114,210,0,0,0,0,8,2008,11.573559498507079,0,0,0,1,0,0,0,1,0.0,11,8,1294,2.0
522,11988,6,6,1957,1957,0.0,467,1244,0,1244,3,1,6,2,1957.0,1,336,0,40,0,0,0,0,0,5,2007,11.918397239722838,0,0,0,1,0,0,0,1,0.0,12,50,2021,1.8
523,5000,6,7,1947,1950,0.0,605,1004,0,1664,3,1,7,2,1950.0,2,420,0,24,36,0,0,0,0,10,2006,11.976665770490767,0,0,0,1,0,0,0,1,0.0,13,56,2063,2.0
524,40094,10,5,2007,2008,762.0,878,3138,0,4676,3,1,11,1,2007.0,3,884,208,406,0,0,0,0,0,10,2007,12.126764251515691,1,0,0,0,1,0,0,0,0.0,15,-1,6936,4.8
525,11787,7,5,1996,1997,594.0,660,1379,0,2398,3,1,8,1,1996.0,3,834,239,60,0,0,0,0,0,8,2007,12.662709207270272,0,0,1,0,0,0,1,0,1.0,12,10,3117,3.8
526,7500,7,5,2005,2005,0.0,1257,1257,0,1266,3,1,6,1,2005.0,2,453,38,144,0,0,0,0,0,4,2006,12.07824495582233,0,0,1,0,0,0,1,0,1.0,12,1,1266,2.0
527,13300,5,7,1956,2000,0.0,551,928,0,928,2,1,4,0,1956.0,1,252,261,0,156,0,0,0,0,6,2007,11.790564777297387,0,0,0,1,0,0,0,1,0.0,12,7,1305,1.0
528,14948,9,5,2008,2008,268.0,122,1452,0,2713,3,1,11,1,2008.0,3,858,126,66,0,0,0,0,0,11,2008,13.008661502470739,1,0,0,0,1,0,0,0,1.0,14,0,4043,3.8
529,9098,4,7,1920,2002,0.0,180,528,0,605,2,1,5,0,1980.0,0,0,0,0,144,0,0,0,0,7,2007,11.362114203075018,0,0,0,1,0,0,0,1,0.0,11,5,953,2.0
530,32668,6,3,1957,1975,0.0,816,2035,0,2515,4,2,9,2,1975.0,2,484,0,0,200,0,0,0,0,3,2007,12.209192772866418,0,0,1,0,0,0,0,1,1.0,9,32,3734,4.0
531,10200,6,5,1988,1989,219.0,678,1461,0,1509,3,1,5,1,1988.0,2,600,224,0,0,0,0,0,0,8,2008,12.07254696717504,0,0,1,0,0,0,1,0,0.0,11,19,2292,3.0
532,6155,6,8,1920,1999,0.0,611,611,0,1362,3,1,6,0,1920.0,2,502,0,0,84,0,0,0,0,6,2008,11.759793355371237,0,0,0,1,0,0,0,1,0.0,14,9,1362,2.0
533,7200,5,7,1955,2007,0.0,0,0,0,827,2,1,5,1,1967.0,1,392,0,0,0,0,0,0,0,4,2010,11.58525542883217,0,0,0,1,0,0,0,1,0.0,12,3,827,1.0
535,9056,8,5,2004,2004,0.0,707,707,0,1414,3,1,6,1,2004.0,2,403,100,35,0,0,0,0,0,10,2006,12.08954444723597,0,0,1,0,0,0,1,0,0.0,13,2,1414,2.8
536,7000,5,7,1910,1991,0.0,148,1117,0,1347,3,1,5,0,1980.0,0,0,85,0,148,0,0,0,0,1,2008,11.58525542883217,0,0,0,1,0,0,0,1,0.0,12,17,2316,2.0
537,8924,7,5,1998,1999,0.0,880,880,0,1724,3,1,8,0,1998.0,2,527,120,155,0,0,0,0,0,7,2008,12.144202560946876,0,0,0,1,0,0,1,0,0.0,12,9,1724,2.8
538,12735,4,5,1972,1972,0.0,264,864,0,864,3,1,5,0,1980.0,2,576,216,0,0,0,0,0,0,4,2008,11.619544188752133,0,0,0,1,0,0,0,1,0.0,9,36,1464,1.0
539,11553,5,5,1968,1968,188.0,378,1051,0,1159,3,1,7,1,1968.0,1,336,466,0,0,0,0,0,0,7,2006,11.970356641102999,0,0,0,1,0,0,0,1,0.0,10,38,1832,1.8
540,11423,8,5,2001,2002,479.0,223,1581,0,1601,3,1,6,1,2001.0,2,670,180,0,0,0,0,0,2000,5,2010,12.513561021741964,0,0,1,0,0,0,1,0,0.0,13,8,2959,3.0
541,14601,9,5,2006,2006,584.0,578,1838,0,1838,2,1,8,1,2006.0,3,765,270,68,0,0,0,0,0,3,2009,12.660331092405906,1,0,0,0,1,0,0,0,0.0,14,3,3098,3.0
542,11000,8,5,2000,2000,72.0,969,969,0,2285,4,1,8,1,2000.0,3,648,0,56,0,0,0,0,0,6,2007,12.421188057397055,0,0,1,0,0,0,1,0,1.0,13,7,2285,2.8
543,10140,7,5,1998,1999,0.0,379,1650,0,1680,3,1,7,1,1998.0,2,583,78,73,0,0,0,0,0,6,2009,12.270225154674701,0,0,1,0,0,0,1,0,0.0,12,10,2951,3.0
544,4058,7,5,1998,1998,182.0,0,723,0,767,1,1,4,0,1998.0,1,367,120,40,0,0,0,0,0,6,2007,11.798111925972618,0,0,0,1,0,0,0,1,0.0,12,9,1490,2.0
545,17104,7,5,2006,2006,0.0,100,654,0,1496,3,1,7,1,2006.0,2,426,100,24,0,0,0,0,0,9,2006,12.098854850641,0,0,1,0,0,0,1,0,0.0,12,0,2050,3.8
546,13837,7,5,1988,1988,178.0,0,1204,0,2183,4,1,9,0,1988.0,3,786,0,0,0,0,0,0,0,2,2006,12.34148164933907,0,0,1,0,0,0,1,0,0.0,12,18,3387,2.8
547,8737,6,7,1923,1950,0.0,765,1065,0,1635,3,1,6,1,1950.0,2,440,0,38,0,144,0,0,0,5,2007,12.25486757159303,0,0,0,1,0,0,0,1,0.0,13,57,1935,1.8
548,7244,5,7,1970,1970,0.0,149,768,0,768,2,1,5,0,1987.0,2,624,104,0,0,0,0,0,0,4,2007,11.771443882099637,0,0,0,1,0,0,0,1,0.0,12,37,1387,2.0
549,8235,5,7,1955,1995,0.0,0,825,0,825,2,1,4,0,1963.0,2,720,140,50,0,0,0,0,0,6,2008,11.736077016252437,0,0,0,1,0,0,0,1,0.0,12,13,1650,2.0
550,9375,7,5,2003,2004,0.0,912,912,0,2094,4,1,8,1,2003.0,2,615,182,182,0,0,0,0,0,11,2009,12.479913113434042,0,0,1,0,0,0,1,0,1.0,12,5,2094,2.8
551,4043,6,6,1977,1977,0.0,510,1069,0,1069,2,1,4,0,1977.0,2,440,0,55,0,0,200,0,0,10,2008,11.849404844423074,0,0,0,1,0,0,0,1,0.0,12,31,1628,2.0
552,6000,5,6,1957,1957,0.0,620,928,0,928,3,1,5,0,1957.0,1,288,0,0,0,0,0,0,0,6,2008,11.630717389475995,0,0,0,1,0,0,0,1,0.0,11,51,1236,1.0
553,11146,8,5,2006,2006,250.0,1709,1709,0,1717,3,1,7,1,2006.0,3,908,169,39,0,0,0,0,0,7,2009,12.450981602512561,0,0,1,0,0,0,1,0,1.0,13,3,1717,2.0
554,8777,4,5,1949,2003,0.0,0,0,0,1126,2,1,5,0,2002.0,2,520,0,96,0,0,0,0,0,5,2009,11.58989576532275,0,0,0,1,0,0,1,0,0.0,9,6,1126,2.0
555,10625,7,5,2003,2004,292.0,132,998,0,2046,3,1,8,1,2003.0,3,871,320,62,0,0,0,0,0,8,2008,12.556733038263905,0,0,1,0,0,0,1,0,1.0,12,4,2912,3.8
556,6380,5,6,1922,1950,0.0,993,993,0,1048,2,1,5,1,1922.0,1,280,0,0,116,0,0,0,0,8,2006,11.635151947212842,0,0,0,1,0,0,0,1,0.0,11,56,1048,1.0
557,14850,5,5,1957,1957,0.0,197,1092,0,1092,2,1,6,1,1957.0,1,299,268,0,0,0,122,0,0,5,2006,11.856522261533737,0,0,0,1,0,0,0,1,0.0,10,49,1987,2.0
558,11040,4,6,1920,1950,0.0,0,637,0,1336,3,1,7,0,1994.0,1,570,0,47,120,0,0,0,0,9,2006,11.58989576532275,0,0,0,1,0,0,0,1,0.0,10,56,1973,1.8
559,21872,7,5,1996,1997,0.0,125,729,0,1446,3,1,6,1,1996.0,2,406,264,22,0,0,0,0,0,8,2008,12.07254696717504,0,0,0,1,0,0,0,1,0.0,12,11,2050,3.5999999999999996
560,3196,7,5,2003,2004,18.0,1374,1374,0,1557,2,1,7,1,2003.0,2,420,143,20,0,0,0,0,0,10,2006,12.36308066783498,0,0,1,0,0,0,1,0,0.0,12,2,1557,2.0
561,11341,5,6,1957,1996,180.0,90,1392,0,1392,3,1,5,1,1957.0,2,528,0,0,0,0,95,0,0,5,2010,11.707677772181546,0,0,0,1,0,0,0,1,0.0,11,14,2694,2.8
562,10010,5,5,1974,1975,0.0,195,1389,0,1389,2,1,6,1,1975.0,2,418,240,38,0,0,0,0,0,4,2006,12.04355959836804,0,0,0,1,0,0,0,1,0.0,10,31,2583,2.0
563,13907,5,6,1940,1969,0.0,706,996,0,996,3,1,6,1,1980.0,0,0,144,0,0,0,0,0,0,7,2008,11.58989576532275,0,0,0,1,0,0,0,1,0.0,11,39,1286,2.0
564,21780,6,7,1918,1950,0.0,1163,1163,0,1674,4,1,8,1,1955.0,2,396,72,36,0,0,144,0,0,7,2008,12.128116509451258,0,0,0,1,0,0,0,1,0.0,13,58,1674,2.0
565,13346,7,5,1992,2000,0.0,367,1095,0,2295,4,1,9,1,1992.0,2,590,0,40,0,0,0,0,0,7,2006,12.498745990829315,0,0,1,0,0,0,1,0,1.0,12,6,3023,3.8
566,6858,6,4,1915,1950,0.0,806,806,0,1647,4,1,6,0,1920.0,1,216,0,66,136,0,0,0,0,5,2010,11.759793355371237,0,0,0,1,0,1,0,0,0.0,10,60,1647,2.8
567,11198,9,5,2005,2007,245.0,1122,1122,0,2504,4,1,11,1,2005.0,3,656,144,39,0,0,0,0,0,6,2008,12.691583538230217,0,0,1,0,1,0,0,0,1.0,14,1,2504,2.8
568,10171,7,5,2004,2004,168.0,1515,1517,0,1535,3,1,7,0,2004.0,2,532,0,0,0,0,0,0,0,3,2010,12.273735966890268,0,0,1,0,0,0,1,0,1.0,12,6,1537,2.0
569,12327,8,8,1983,2009,0.0,55,1496,0,2132,1,1,5,1,1983.0,2,612,349,40,0,0,0,0,0,9,2009,12.665397584983758,0,0,1,0,0,0,1,0,0.0,16,0,3573,2.8
570,7032,5,5,1979,1979,0.0,0,943,0,943,2,1,4,2,1979.0,2,600,42,0,0,0,0,0,0,12,2006,11.820123358887447,0,0,0,1,0,0,0,1,0.0,10,27,1886,2.0
571,13101,5,5,1965,1965,108.0,1497,1728,0,1728,6,2,10,0,1987.0,2,576,0,0,0,0,0,0,0,11,2008,11.867805799560465,0,0,0,1,0,0,0,1,0.0,10,43,1959,2.0
572,7332,6,6,1959,1959,207.0,450,864,0,864,2,1,4,0,1959.0,1,288,168,0,0,0,0,0,0,10,2006,11.695255355062795,0,0,0,1,0,0,1,0,0.0,12,47,1278,2.0
573,13159,7,5,2009,2009,0.0,846,846,0,1692,3,1,6,0,2009.0,2,650,208,114,0,0,0,0,0,7,2009,12.32163544049751,0,0,0,1,0,0,1,0,0.0,12,0,1692,2.8
574,9967,7,5,2000,2000,0.0,384,384,0,1430,3,1,8,1,2000.0,2,400,100,0,0,0,0,0,0,12,2007,12.04355959836804,0,0,0,1,0,0,0,1,0.0,12,7,1430,2.8
575,10500,5,7,1971,2005,82.0,23,372,0,1109,3,1,5,0,1971.0,1,288,35,0,0,0,0,0,0,12,2007,11.842236406331555,0,0,0,1,0,0,0,1,0.0,12,2,1458,1.8
576,8480,5,5,1947,1950,0.0,390,832,0,1216,2,1,6,0,1947.0,1,336,158,0,102,0,0,0,0,10,2008,11.682676678340282,0,0,0,1,0,0,0,1,0.0,10,58,1658,1.0
577,6292,7,7,1928,1950,0.0,861,861,0,1477,3,1,6,1,1928.0,1,216,0,50,0,0,0,0,0,8,2009,11.884495917930655,0,0,0,1,0,0,0,1,0.0,14,59,1477,2.8
578,11777,5,6,1966,1966,97.0,285,1164,0,1320,3,1,6,2,1966.0,2,564,160,68,240,0,0,0,0,5,2006,12.010671928196443,0,0,0,1,0,0,0,1,0.0,11,40,2199,2.0
579,3604,7,5,2007,2007,0.0,689,689,0,1392,2,1,5,0,2007.0,2,540,0,102,0,0,0,0,0,2,2008,11.891368749982085,0,0,1,0,0,0,1,0,1.0,12,1,1392,2.0
580,12150,5,5,1954,1954,335.0,1050,1050,0,1795,4,1,7,0,1954.0,1,352,0,0,0,0,0,0,0,11,2008,11.78676973513378,0,0,0,1,0,0,0,1,0.0,10,54,1795,2.0
581,14585,6,6,1960,1987,85.0,331,1144,0,1429,3,1,7,2,1960.0,2,572,216,110,0,0,0,0,0,6,2007,12.111217862017215,0,0,0,1,0,0,1,0,0.0,12,20,2242,1.8
582,12704,8,5,2008,2009,306.0,2042,2042,0,2042,3,1,8,1,2009.0,3,1390,0,90,0,0,0,0,0,8,2009,12.442306148381938,1,0,0,0,1,0,0,0,1.0,13,0,2042,2.8
583,11841,6,5,1990,1990,104.0,0,816,0,816,3,1,5,0,1980.0,0,0,0,32,0,0,0,0,0,5,2007,11.682676678340282,0,0,0,1,0,0,0,1,0.0,11,17,1632,2.0
584,13500,10,9,1893,2000,0.0,1237,1237,0,2775,3,1,9,1,1988.0,2,880,105,502,0,0,0,0,0,7,2008,12.691583538230217,1,0,0,0,0,0,1,0,0.0,19,8,2775,3.8
585,6120,4,7,1935,1995,0.0,884,884,0,1573,3,1,6,0,1935.0,1,240,0,0,54,0,120,0,0,7,2009,11.798111925972618,0,0,0,1,0,0,1,0,0.0,11,14,1573,1.0
586,11443,8,5,2005,2006,208.0,408,1868,0,2028,2,1,7,2,2005.0,3,880,326,66,0,0,0,0,0,3,2006,12.820990681250251,0,0,1,0,0,0,1,0,0.0,13,0,3488,3.0
587,10267,6,7,1918,2000,0.0,0,816,0,838,2,1,5,0,1961.0,1,275,0,0,112,0,0,0,0,5,2008,11.775297421715827,0,0,0,1,0,1,0,0,0.0,13,8,1654,2.0
588,8740,5,6,1982,1982,0.0,168,840,0,860,2,1,4,0,1996.0,2,528,0,0,0,0,0,0,0,7,2009,11.827743504053695,0,0,0,1,0,0,0,1,0.0,11,27,1532,2.0
589,25095,5,8,1968,2003,0.0,113,1437,0,1473,1,1,5,2,1968.0,1,452,0,48,0,0,60,0,0,6,2009,11.870606902224587,0,0,0,1,1,0,0,0,0.0,13,6,2797,3.0
590,9100,5,6,1930,1960,0.0,742,742,156,935,2,1,4,0,1988.0,1,308,0,0,0,0,0,0,600,8,2008,11.283524879179666,0,0,0,1,0,0,0,1,0.0,11,48,779,1.0
591,8320,7,5,2004,2004,0.0,280,770,0,1582,3,1,6,0,2004.0,2,520,0,45,0,0,0,0,0,9,2008,12.132969552931216,0,0,1,0,0,0,1,0,0.0,12,4,2072,2.8
592,13478,10,5,2008,2008,420.0,384,1722,0,2296,3,1,10,1,2008.0,3,842,382,274,0,0,0,0,0,6,2009,13.02132904585825,1,0,0,0,1,0,0,0,1.0,15,1,3634,3.8
593,6600,5,8,1982,2003,0.0,0,816,0,816,2,1,4,0,1985.0,2,816,0,0,0,0,0,0,0,6,2008,11.835016210489899,0,0,0,1,0,0,0,1,0.0,13,5,1632,2.0
594,4435,6,5,2003,2003,170.0,163,848,0,848,1,1,4,0,2003.0,2,420,140,0,0,0,0,0,0,5,2009,11.849404844423074,0,0,1,0,0,0,1,0,0.0,11,6,1533,2.0
595,7990,5,6,1975,1975,0.0,924,924,0,924,3,1,5,0,1981.0,1,280,0,0,0,0,0,0,0,4,2008,11.608244735642321,0,0,0,1,0,0,0,1,0.0,11,33,924,1.0
596,11302,8,5,2005,2006,238.0,392,1814,0,1826,3,1,7,1,2005.0,3,758,180,75,0,0,120,0,0,8,2006,12.672949516558306,0,0,1,0,0,0,1,0,1.0,13,0,3248,3.0
597,3600,6,7,1910,1993,0.0,684,684,0,1368,3,1,7,0,1930.0,1,216,0,158,0,0,0,0,0,10,2006,11.648373769145277,0,0,0,1,0,0,0,1,0.0,13,13,1368,1.0
598,3922,7,5,2006,2007,72.0,1258,1258,0,1402,2,1,7,1,2006.0,3,648,120,16,0,0,0,0,0,2,2007,12.176654133447505,0,0,1,0,0,0,1,0,0.0,12,0,1402,3.2
599,12984,5,6,1977,1977,459.0,0,1430,0,1647,3,1,7,1,1977.0,2,621,0,0,0,0,0,0,0,3,2006,12.289958727201455,0,0,0,1,0,0,1,0,1.0,11,29,3077,3.0
600,1950,6,6,1980,1980,0.0,23,716,0,1556,3,1,6,1,1980.0,2,452,161,0,0,0,0,0,0,7,2008,11.92504173829169,0,0,0,1,0,0,0,1,0.0,12,28,2249,3.8
601,10927,8,5,2005,2005,280.0,512,1058,0,1904,3,1,8,1,2003.0,2,736,179,60,0,0,0,0,0,6,2006,12.524530013005734,0,0,1,0,1,0,0,0,1.0,13,1,2450,3.8
602,9000,6,6,1937,1950,0.0,780,780,0,1375,3,1,6,1,1979.0,1,544,0,162,0,0,126,0,0,12,2007,11.856522261533737,0,0,0,1,0,0,1,0,0.0,12,57,1375,1.8
603,10041,8,5,1992,1992,0.0,119,908,0,1915,3,1,8,1,1992.0,2,506,120,150,0,0,0,0,0,2,2006,12.301387370778713,0,0,1,0,0,0,1,0,0.0,13,14,2704,3.8
604,3182,7,5,2004,2005,0.0,600,600,0,1200,2,1,4,0,2004.0,2,480,0,172,0,0,0,0,0,6,2010,11.92504173829169,0,0,1,0,0,0,1,0,1.0,12,5,1200,2.8
605,12803,7,5,2002,2002,99.0,572,1494,0,1494,3,1,6,1,2002.0,2,530,192,36,0,0,0,0,0,9,2008,12.30592250537653,0,0,1,0,0,0,1,0,0.0,12,6,2416,3.0
606,13600,7,6,1965,1990,176.0,314,768,0,1986,3,1,7,3,1965.0,2,486,0,42,0,0,189,0,0,10,2009,12.230770136157428,0,0,0,1,0,0,0,1,0.0,13,19,2440,2.8
607,12464,5,5,1996,1996,0.0,308,1040,0,1040,3,1,6,0,2000.0,2,576,168,0,0,0,0,0,0,11,2009,11.931642378754141,0,0,0,1,0,0,1,0,0.0,10,13,1772,2.0
608,7800,5,8,1948,2002,0.0,293,896,0,2008,3,1,8,0,1948.0,1,230,103,0,0,0,0,0,0,8,2006,12.323860125621126,0,0,0,1,1,0,0,0,0.0,13,4,2611,4.0
609,12168,8,6,1934,1998,0.0,537,965,0,3194,4,1,10,2,1934.0,2,380,0,0,0,0,0,0,0,9,2007,12.791358964949923,0,0,0,1,0,0,0,1,1.0,14,9,3622,2.8
610,7943,4,5,1961,1961,192.0,126,1029,0,1029,3,1,5,0,1961.0,1,261,64,0,39,0,0,0,0,4,2007,11.682676678340282,0,0,0,1,0,0,0,1,0.0,9,46,1932,2.0
611,11050,9,5,2000,2000,204.0,536,1440,0,2153,3,1,8,2,2000.0,3,736,253,142,0,0,0,0,0,5,2009,12.653961664405365,0,0,1,0,1,0,0,0,0.0,14,9,3057,3.8
612,10395,6,6,1978,1978,233.0,427,1032,0,1032,3,1,6,1,1978.0,2,564,0,0,0,0,0,0,500,7,2007,11.904974309480181,0,0,0,1,0,0,0,1,0.0,12,29,1637,2.8
613,11885,8,5,2001,2001,108.0,309,1299,0,1872,3,1,7,1,2001.0,2,531,160,122,0,0,0,0,0,11,2009,12.474193386571581,0,0,1,0,1,0,0,0,0.0,13,8,2862,3.8
614,8402,5,5,2007,2007,0.0,914,1120,0,1120,3,1,6,0,1980.0,0,0,0,30,0,0,0,0,0,12,2007,11.898194668458823,0,0,0,1,0,0,0,1,0.0,10,0,1326,1.0
615,1491,4,6,1972,1972,0.0,0,630,0,630,1,1,3,0,1980.0,0,0,96,24,0,0,0,0,0,5,2010,11.231901180182515,0,0,0,1,0,0,0,1,0.0,10,38,1260,2.0
616,8800,6,7,1963,1963,156.0,173,936,0,1054,3,1,6,0,1963.0,2,480,120,0,0,0,0,0,0,5,2010,11.83138646878959,0,0,0,1,0,0,1,0,0.0,13,47,1817,2.0
